"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entrez","Symbol","Name"
"ENSG00000082269",173.991947810192,0.668627754150838,0.142567899084961,4.68988992923562,2.73352053790251e-06,8.39654557890938e-06,"57579","FAM135A","family with sequence similarity 135 member A"
"ENSG00000163155",149.237238830209,0.702232568188449,0.149752617229308,4.68928410855859,2.74162516441695e-06,8.41968569976598e-06,"388695","LYSMD1","LysM domain containing 1"
"ENSG00000165626",84.4005495357677,-0.956469577425953,0.203977106185943,-4.68910259249412,2.74405795983781e-06,8.42540129418534e-06,"222389","BEND7","BEN domain containing 7"
"ENSG00000004534",858.833733956905,0.326455984390364,0.0696557575239135,4.68670496158611,2.77638759951419e-06,8.52289115635079e-06,"10180","RBM6","RNA binding motif protein 6"
"ENSG00000105186",448.900863983809,-0.422203317884309,0.0901236792923038,-4.68471018049486,2.80356346482665e-06,8.6045227706404e-06,"84079","ANKRD27","ankyrin repeat domain 27"
"ENSG00000198886",99858.9116536701,0.185282912860323,0.0395578988456848,4.68384111054812,2.81548288523368e-06,8.63930600928044e-06,"4538","ND4","NADH dehydrogenase subunit 4"
"ENSG00000102554",123.111740801249,-0.767523785088543,0.163869306815636,-4.68375560990234,2.81665816277138e-06,8.6411132395763e-06,"688","KLF5","Kruppel like factor 5"
"ENSG00000126012",3043.91948733405,0.213706490156874,0.0456280257300832,4.68366725794964,2.81787312845852e-06,8.6430414499941e-06,"8242","KDM5C","lysine demethylase 5C"
"ENSG00000109511",12.898715568313,3.21938954285994,0.687544763433892,4.68244354997474,2.8347526665751e-06,8.69300557635952e-06,"11199","ANXA10","annexin A10"
"ENSG00000198960",194.333950627107,-0.621139042456467,0.132694061732988,-4.68098597890797,2.85498467420875e-06,8.75322740347173e-06,"54470","ARMCX6","armadillo repeat containing X-linked 6"
"ENSG00000188846",6679.28087429271,-0.179583900854107,0.0383698949915604,-4.68033339402172,2.86408780112524e-06,8.77931073481359e-06,"9045","RPL14","ribosomal protein L14"
"ENSG00000158042",828.421002813774,-0.319574513370511,0.0683299952655447,-4.67692866256726,2.91203503990024e-06,8.92442761864208e-06,"63875","MRPL17","mitochondrial ribosomal protein L17"
"ENSG00000137936",746.590334072309,-0.373726897069762,0.0799164613393625,-4.67646953839389,2.91855930015026e-06,8.94256277871404e-06,"8412","BCAR3","BCAR3 adaptor protein, NSP family member"
"ENSG00000163320",1559.43247198266,0.270671154050619,0.0579364065816619,4.67186644841539,2.98475014830169e-06,9.1434728093266e-06,"8545","CGGBP1","CGG triplet repeat binding protein 1"
"ENSG00000076351",55.0041067798012,-1.17591866955873,0.251766029559645,-4.67068043935669,3.00203648788979e-06,9.19451657492097e-06,"113235","SLC46A1","solute carrier family 46 member 1"
"ENSG00000159335",4749.91652053098,-0.205137365121943,0.0439235509553855,-4.67032743619264,3.00720010610479e-06,9.2084178607464e-06,"5763","PTMS","parathymosin"
"ENSG00000197363",107.133955025944,0.841335932458785,0.180261058327788,4.6673193881337,3.05154787507588e-06,9.34227515223686e-06,"340385","ZNF517","zinc finger protein 517"
"ENSG00000152102",3540.13881495748,0.206542589600614,0.0442562713948336,4.66696771081183,3.05677344377416e-06,9.3563295979945e-06,"130074","FAM168B","family with sequence similarity 168 member B"
"ENSG00000152056",48.7644746950865,-1.21770755711752,0.26094058999358,-4.66660843047639,3.06212084960756e-06,9.37075105513212e-06,"130340","AP1S3","adaptor related protein complex 1 subunit sigma 3"
"ENSG00000074201",864.739246497643,0.317442712254384,0.0680275634687457,4.66638368431685,3.06547045594834e-06,9.37905409586188e-06,"1207","CLNS1A","chloride nucleotide-sensitive channel 1A"
"ENSG00000100300",1763.98013810273,-0.265056445734527,0.0568248604736046,-4.66444516582045,3.0945083189073e-06,9.46465287658106e-06,"706","TSPO","translocator protein"
"ENSG00000165506",183.931619474554,0.641734569640358,0.137580482385978,4.66443029208162,3.09473213544878e-06,9.46465287658106e-06,"55172","DNAAF2","dynein axonemal assembly factor 2"
"ENSG00000039650",337.635186140529,0.481840369687819,0.103311014502516,4.66397868618438,3.10153519357291e-06,9.48349080557626e-06,"11284","PNKP","polynucleotide kinase 3'-phosphatase"
"ENSG00000103995",104.337286692593,-0.876343205647737,0.187898021056999,-4.6639299377288,3.10227040477809e-06,9.48377125609198e-06,"22995","CEP152","centrosomal protein 152"
"ENSG00000007080",695.78062800151,-0.356237583204775,0.0764105725459757,-4.66215042415013,3.12922328419e-06,9.56418348452762e-06,"115098","CCDC124","coiled-coil domain containing 124"
"ENSG00000148090",169.211944162274,0.670777921661384,0.143896036313895,4.66154550774525,3.13843652150382e-06,9.59035402320617e-06,"549","AUH","AU RNA binding methylglutaconyl-CoA hydratase"
"ENSG00000257704",210.408067674346,0.583404409787087,0.125156637021069,4.66139410320585,3.14074657087209e-06,9.59542349948442e-06,"255783","INAFM1","InaF motif containing 1"
"ENSG00000105676",549.850506713579,-0.381080163151275,0.0817696940434872,-4.66040832864811,3.15582691795347e-06,9.6394978480411e-06,"93436","ARMC6","armadillo repeat containing 6"
"ENSG00000105968",1282.67206964189,-0.283725212714407,0.0608813984096798,-4.66029395062805,3.15758115931956e-06,9.64285767220299e-06,"94239","H2AZ2","H2A.Z variant histone 2"
"ENSG00000116833",15.902660471549,2.56328056527686,0.550119330514993,4.65949917243819,3.16979670722335e-06,9.67815700664133e-06,"2494","NR5A2","nuclear receptor subfamily 5 group A member 2"
"ENSG00000099999",311.164747887995,0.496350552722001,0.106572271024343,4.65740804762081,3.20215369716569e-06,9.77492568119882e-06,"200312","RNF215","ring finger protein 215"
"ENSG00000161057",1728.09955672961,-0.261646513053087,0.056198324664523,-4.65577069450007,3.22771015960525e-06,9.85089921976853e-06,"5701","PSMC2","proteasome 26S subunit, ATPase 2"
"ENSG00000001461",2173.40010971545,-0.247255316882538,0.0531204510268835,-4.65461629377742,3.2458459702742e-06,9.90419832503131e-06,"57185","NIPAL3","NIPA like domain containing 3"
"ENSG00000132780",949.004704268253,-0.316401521102552,0.067998403249951,-4.65307280730566,3.27024712621794e-06,9.97658914224799e-06,"4678","NASP","nuclear autoantigenic sperm protein"
"ENSG00000197016",167.546310764758,0.697293847186496,0.149874327903843,4.65252359719584,3.27897201492544e-06,1.00011360836033e-05,"388566","ZNF470","zinc finger protein 470"
"ENSG00000205808",115.228459080209,-0.790448623442958,0.169979660452955,-4.65025416180147,3.31526213228165e-06,1.01097316998897e-05,"403313","PLPP6","phospholipid phosphatase 6"
"ENSG00000203727",109.957685923819,0.818432804754199,0.17600930817028,4.64994046770757,3.3203085558109e-06,1.01230259610139e-05,"389432","SAMD5","sterile alpha motif domain containing 5"
"ENSG00000162490",12.974640930305,3.04770708206716,0.655648990796237,4.64838217529466,3.34548632446877e-06,1.01976788934893e-05,"374946","DRAXIN","dorsal inhibitory axon guidance protein"
"ENSG00000171476",11.8032425178762,-3.08512997566876,0.66393100196157,-4.64676294156141,3.37184267218551e-06,1.02758927424876e-05,"84525","HOPX","HOP homeobox"
"ENSG00000144711",592.927009043028,-0.37804156690314,0.081358326187021,-4.64662419472745,3.37411030011188e-06,1.02806776107192e-05,"9922","IQSEC1","IQ motif and Sec7 domain ArfGEF 1"
"ENSG00000181915",538.804021516551,0.416798920695219,0.0897247752174733,4.64530470747895,3.3957487338052e-06,1.03444697889254e-05,"84890","ADO","2-aminoethanethiol dioxygenase"
"ENSG00000253304",70.7784103100911,-1.03461936701077,0.222797622233644,-4.64376305562984,3.42119905147208e-06,1.04198453442024e-05,"399474","TMEM200B","transmembrane protein 200B"
"ENSG00000135457",491.5667070963,-0.405216118971466,0.0872618837598732,-4.64367833367588,3.42260297066951e-06,1.04219674755635e-05,"7024","TFCP2","transcription factor CP2"
"ENSG00000108848",1154.64737549812,0.290968487105498,0.0626716487765023,4.64274504957004,3.43810493781113e-06,1.04670090009214e-05,"51747","LUC7L3","LUC7 like 3 pre-mRNA splicing factor"
"ENSG00000237190",220.884345351742,-0.578175197736894,0.124616534853845,-4.63963468744338,3.49025602070872e-06,1.06235838978119e-05,"91368","CDKN2AIPNL","CDKN2A interacting protein N-terminal like"
"ENSG00000163788",371.211900388101,0.448990679779963,0.0967742291216733,4.63956865226434,3.49137140579959e-06,1.06247845919212e-05,"54861","SNRK","SNF related kinase"
"ENSG00000124214",2440.27621271796,0.244829801998995,0.0527721358245857,4.6393764090354,3.49462048835e-06,1.0632476622069e-05,"6780","STAU1","staufen double-stranded RNA binding protein 1"
"ENSG00000137198",90.8069375641053,-0.885792049789329,0.190943528773413,-4.63902628949773,3.50054527148111e-06,1.06483046875312e-05,"2766","GMPR","guanosine monophosphate reductase"
"ENSG00000182263",67.3170596160753,-1.04620438340742,0.225544984098926,-4.63856195954484,3.50841760125365e-06,1.06700492379852e-05,"55137","FIGN","fidgetin, microtubule severing factor"
"ENSG00000169255",163.179942966875,0.686341747464629,0.148038498623885,4.63623823427437,3.54807016507448e-06,1.07884171844167e-05,"8706","B3GALNT1","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
"ENSG00000113761",222.978884217535,-0.572782422966391,0.123570340730096,-4.63527428654962,3.56464496942934e-06,1.08365795295894e-05,"23567","ZNF346","zinc finger protein 346"
"ENSG00000116731",500.380369836304,-0.397461588444773,0.0857637581757241,-4.63437700141826,3.58014022557722e-06,1.08814408423504e-05,"7799","PRDM2","PR/SET domain 2"
"ENSG00000132382",1364.1058655644,-0.295706755504761,0.0638158814803378,-4.63374866326763,3.59102944846324e-06,1.09122870126704e-05,"10514","MYBBP1A","MYB binding protein 1a"
"ENSG00000236104",328.435595630019,0.492661654710565,0.106332965467679,4.63319773452867,3.60060327251574e-06,1.09391241043779e-05,"9278","ZBTB22","zinc finger and BTB domain containing 22"
"ENSG00000205659",115.272777402711,-0.780545691654305,0.16850656679441,-4.63213812080467,3.61908566514184e-06,1.09930100026505e-05,"91750","LIN52","lin-52 DREAM MuvB core complex component"
"ENSG00000079337",45.5992657439597,-1.29952897829938,0.280572190807706,-4.63170984465109,3.62658168652789e-06,1.10135093542238e-05,"10411","RAPGEF3","Rap guanine nucleotide exchange factor 3"
"ENSG00000074695",5388.86908315157,-0.19854957597272,0.0428715683589649,-4.63126457866572,3.63439085917322e-06,1.10349510676751e-05,"3998","LMAN1","lectin, mannose binding 1"
"ENSG00000185753",195.221607371443,-0.620562992941506,0.13401029570686,-4.63071131712859,3.64411654425466e-06,1.10622017773893e-05,"159013","CXorf38","chromosome X open reading frame 38"
"ENSG00000198911",2235.8552733298,0.240095286081014,0.0518530035393521,4.6303062444358,3.65125306110347e-06,1.10815831166686e-05,"6721","SREBF2","sterol regulatory element binding transcription factor 2"
"ENSG00000134440",3054.76089321347,-0.211570605071025,0.0456965135912829,-4.62990693258019,3.65830119760781e-06,1.11006882953148e-05,"4677","NARS1","asparaginyl-tRNA synthetase 1"
"ENSG00000134882",547.601300656072,-0.392984917923075,0.0848817849760166,-4.62979092668838,3.66035122747721e-06,1.11046225587812e-05,"337867","UBAC2","UBA domain containing 2"
"ENSG00000105619",193.64908749857,0.649038184929332,0.140213030406359,4.62894342307787,3.67536156928329e-06,1.11478655707135e-05,"29844","TFPT","TCF3 fusion partner"
"ENSG00000116106",927.384079981926,0.344900106892448,0.0745147261871989,4.62861671162792,3.68116377955614e-06,1.11631670335593e-05,"2043","EPHA4","EPH receptor A4"
"ENSG00000188167",51.3534534218925,1.20232636457844,0.259799202183456,4.62790630022575,3.69381060605494e-06,1.1199214299946e-05,"643853","TMPPE","transmembrane protein with metallophosphoesterase domain"
"ENSG00000126267",1189.88624216605,0.281901542586636,0.0609387734416374,4.62597992486049,3.72831412322022e-06,1.13015001127149e-05,"1340","COX6B1","cytochrome c oxidase subunit 6B1"
"ENSG00000126883",843.229476503778,-0.322067160429127,0.0696279972558347,-4.62554106282496,3.73621772921714e-06,1.13231291164307e-05,"8021","NUP214","nucleoporin 214"
"ENSG00000179588",173.77425646276,0.663883754924789,0.143608335854696,4.62287757165093,3.78453103763551e-06,1.14671912896119e-05,"161882","ZFPM1","zinc finger protein, FOG family member 1"
"ENSG00000084693",331.754944644304,-0.505668379744253,0.109446438436351,-4.62023604393787,3.83303710495499e-06,1.16117781814649e-05,"60509","AGBL5","AGBL carboxypeptidase 5"
"ENSG00000112139",531.092480584097,0.405294541464214,0.0877347189860636,4.61954567300312,3.84581220028102e-06,1.16480847118252e-05,"266727","MDGA1","MAM domain containing glycosylphosphatidylinositol anchor 1"
"ENSG00000088808",71.4509000160743,-1.01084661251171,0.21882858492055,-4.61935360446038,3.8493736182695e-06,1.16564759371391e-05,"23368","PPP1R13B","protein phosphatase 1 regulatory subunit 13B"
"ENSG00000089022",444.609308985346,0.422832936009509,0.0915380676877341,4.6192032090073,3.85216452245721e-06,1.16625309638402e-05,"8550","MAPKAPK5","MAPK activated protein kinase 5"
"ENSG00000153443",405.768912635596,0.455359822368018,0.0985863072188781,4.6188952118578,3.85788611241012e-06,1.16774544104951e-05,"124402","UBALD1","UBA like domain containing 1"
"ENSG00000170734",600.96198760786,-0.390152593146264,0.0844756516981165,-4.61852125794211,3.86484391521116e-06,1.16961128588054e-05,"5429","POLH","DNA polymerase eta"
"ENSG00000149923",2041.46910126065,0.246987415684052,0.0534875098793644,4.61766525009496,3.88081614280841e-06,1.1742038249376e-05,"5531","PPP4C","protein phosphatase 4 catalytic subunit"
"ENSG00000139304",11.3813847987164,-3.22848809200425,0.699270929601168,-4.61693451756336,3.89450090231398e-06,1.1781025102279e-05,"374462","PTPRQ","protein tyrosine phosphatase receptor type Q"
"ENSG00000060688",410.606071606404,-0.439712885297221,0.0952521825124311,-4.61630246886822,3.90637485972341e-06,1.18145193274376e-05,"9410","SNRNP40","small nuclear ribonucleoprotein U5 subunit 40"
"ENSG00000120948",1216.48413987918,-0.274926327562384,0.0595649563030485,-4.61557171575249,3.92014637606365e-06,1.18537376467842e-05,"23435","TARDBP","TAR DNA binding protein"
"ENSG00000157036",235.619292002901,-0.557726640662917,0.120867090766856,-4.61437962247915,3.94271207504094e-06,1.19195262691186e-05,"9941","EXOG","exo/endonuclease G"
"ENSG00000164953",127.414282620063,0.740520597756979,0.160525945101871,4.61308978612173,3.96726821704371e-06,1.19913041392105e-05,"91147","TMEM67","transmembrane protein 67"
"ENSG00000026950",280.788550382968,0.516254668248933,0.111922143998505,4.6126231128652,3.97618888785218e-06,1.20158031226503e-05,"11119","BTN3A1","butyrophilin subfamily 3 member A1"
"ENSG00000167766",297.993456288672,0.491300378174334,0.106565393816063,4.61031823353782,4.0205303920953e-06,1.2147309741431e-05,"55769","ZNF83","zinc finger protein 83"
"ENSG00000040341",369.83092655654,-0.473488057333614,0.102719176820736,-4.60953905578838,4.03562718876845e-06,1.21904229366816e-05,"27067","STAU2","staufen double-stranded RNA binding protein 2"
"ENSG00000120159",214.13700097844,-0.600290003386516,0.130270526895636,-4.60802621814395,4.06509414654184e-06,1.22769175269946e-05,"79886","CAAP1","caspase activity and apoptosis inhibitor 1"
"ENSG00000049656",2078.73820991603,0.238234247656255,0.0517071678973768,4.60737374224554,4.07786657642686e-06,1.23129681629541e-05,"81037","CLPTM1L","CLPTM1 like"
"ENSG00000186106",230.750833665066,0.574403441094207,0.124679173739666,4.60705203495798,4.08417824958001e-06,1.23295000086666e-05,"157567","ANKRD46","ankyrin repeat domain 46"
"ENSG00000166313",811.100712841455,-0.318606919688927,0.0691654444145373,-4.6064465049828,4.09608373059648e-06,1.23629084623246e-05,"322","APBB1","amyloid beta precursor protein binding family B member 1"
"ENSG00000204767",178.953687117866,0.672775245844359,0.146057349958704,4.60624026133965,4.10014632783916e-06,1.23726364823287e-05,"100131897","INSYN2B","inhibitory synaptic factor family member 2B"
"ENSG00000120800",736.246347345931,-0.363993368903893,0.0790280618948429,-4.6058749281772,4.10735215817165e-06,1.23918436247971e-05,"27340","UTP20","UTP20 small subunit processome component"
"ENSG00000133107",87.0920801262018,0.90177442152436,0.195842288543654,4.60459499442253,4.13269343047099e-06,1.24657461682934e-05,"7223","TRPC4","transient receptor potential cation channel subfamily C member 4"
"ENSG00000106392",457.719388029589,-0.414445160908281,0.0900176927634805,-4.6040411410813,4.14370549750557e-06,1.24964050792382e-05,"56913","C1GALT1","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
"ENSG00000126261",1529.96059913024,-0.271724936991441,0.0590575566205102,-4.60101894728697,4.20429177795744e-06,1.26765245956499e-05,"10054","UBA2","ubiquitin like modifier activating enzyme 2"
"ENSG00000116752",366.311552357948,-0.46364306346353,0.100778110168628,-4.6006326442095,4.21209695538694e-06,1.26974606112687e-05,"10286","BCAS2","BCAS2 pre-mRNA processing factor"
"ENSG00000088986",2896.76178261397,-0.218143154483245,0.0474219828155713,-4.60004288162359,4.22403977837581e-06,1.27308585385895e-05,"8655","DYNLL1","dynein light chain LC8-type 1"
